Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Altitude,ECI-x,ECI-y,ECI-z
2024,8,6,0,3,20.00000149,-37.09098494,100.1443752,657402.272,3156896.349,4640485.805,-4229641.599
2024,8,6,0,3,20.99999607,-37.05472691,100.2018423,657346.4217,3153391.4,4646066.18,-4226057.314
2024,8,6,0,3,21.99999064,-37.01843622,100.2592517,657290.5018,3149882.834,4651641.226,-4222468.168
2024,8,6,0,3,22.99998522,-36.98211294,100.3166035,657234.5125,3146370.654,4657210.936,-4218874.166
2024,8,6,0,3,24.00002003,-36.94575714,100.3738976,657178.454,3142854.866,4662775.303,-4215275.311
2024,8,6,0,3,25.0000146,-36.90936888,100.4311344,657122.3262,3139335.471,4668334.32,-4211671.607
2024,8,6,0,3,26.00000918,-36.87294825,100.4883138,657066.1294,3135812.475,4673887.982,-4208063.058
2024,8,6,0,3,27.00000376,-36.8364953,100.5454359,657009.8635,3132285.882,4679436.282,-4204449.669
2024,8,6,0,3,27.99999833,-36.80001011,100.6025007,656953.5287,3128755.695,4684979.213,-4200831.444
2024,8,6,0,3,28.99999291,-36.76349275,100.6595085,656897.1252,3125221.918,4690516.769,-4197208.386
2024,8,6,0,3,29.99998748,-36.72694328,100.7164591,656840.653,3121684.556,4696048.943,-4193580.499
2024,8,6,0,3,30.99998206,-36.69036177,100.7733528,656784.1121,3118143.612,4701575.729,-4189947.788
2024,8,6,0,3,32.00001687,-36.6537483,100.8301895,656727.5028,3114599.091,4707097.12,-4186310.257
2024,8,6,0,3,33.00001144,-36.61710292,100.8869694,656670.8251,3111050.996,4712613.11,-4182667.909
2024,8,6,0,3,34.00000602,-36.58042572,100.9436927,656614.0791,3107499.331,4718123.693,-4179020.75
2024,8,6,0,3,35.0000006,-36.54371675,101.0003593,656557.2649,3103944.1,4723628.861,-4175368.782
2024,8,6,0,3,35.99999517,-36.50697608,101.0569693,656500.3827,3100385.308,4729128.61,-4171712.01
2024,8,6,0,3,36.99998975,-36.47020379,101.1135228,656443.4324,3096822.958,4734622.931,-4168050.439
2024,8,6,0,3,37.99998432,-36.43339994,101.1700199,656386.4143,3093257.054,4740111.819,-4164384.072
2024,8,6,0,3,39.00001913,-36.3965646,101.2264605,656329.3284,3089687.6,4745595.268,-4160712.913
2024,8,6,0,3,40.00001371,-36.35969784,101.2828451,656272.1749,3086114.601,4751073.27,-4157036.966
2024,8,6,0,3,41.00000829,-36.32279972,101.3391735,656214.9538,3082538.061,4756545.82,-4153356.236
2024,8,6,0,3,42.00000286,-36.28587031,101.3954457,656157.6652,3078957.982,4762012.911,-4149670.727
2024,8,6,0,3,42.99999744,-36.24890968,101.451662,656100.3092,3075374.37,4767474.536,-4145980.443
2024,8,6,0,3,43.99999201,-36.21191789,101.5078224,656042.886,3071787.229,4772930.69,-4142285.387
2024,8,6,0,3,44.99998659,-36.17489502,101.5639269,655985.3956,3068196.562,4778381.366,-4138585.565
2024,8,6,0,3,45.99998116,-36.13784113,101.6199757,655927.8382,3064602.373,4783826.557,-4134880.98
2024,8,6,0,3,47.00001597,-36.10075629,101.6759687,655870.2138,3061004.667,4789266.258,-4131171.637
2024,8,6,0,3,48.00001055,-36.06364056,101.7319062,655812.5226,3057403.447,4794700.461,-4127457.539
2024,8,6,0,3,49.00000513,-36.02649401,101.7877882,655754.7646,3053798.719,4800129.16,-4123738.69
2024,8,6,0,3,49.9999997,-35.9893167,101.8436148,655696.94,3050190.485,4805552.35,-4120015.096
2024,8,6,0,3,50.99999428,-35.95210871,101.899386,655639.0489,3046578.749,4810970.023,-4116286.76
2024,8,6,0,3,51.99998885,-35.9148701,101.955102,655581.0913,3042963.517,4816382.174,-4112553.686
2024,8,6,0,3,52.99998343,-35.87760094,102.0107629,655523.0674,3039344.791,4821788.796,-4108815.878
2024,8,6,0,3,54.00001824,-35.84030128,102.0663684,655464.9773,3035722.577,4827189.882,-4105073.341
2024,8,6,0,3,55.00001281,-35.80297121,102.1219191,655406.821,3032096.877,4832585.427,-4101326.079
2024,8,6,0,3,56.00000739,-35.76561078,102.1774149,655348.5987,3028467.697,4837975.424,-4097574.096
2024,8,6,0,3,57.00000197,-35.72822005,102.2328559,655290.3106,3024835.04,4843359.866,-4093817.396
2024,8,6,0,3,57.99999654,-35.69079911,102.2882421,655231.9566,3021198.91,4848738.748,-4090055.984
2024,8,6,0,3,58.99999112,-35.653348,102.3435736,655173.5369,3017559.311,4854112.063,-4086289.864
2024,8,6,0,3,59.99998569,-35.6158668,102.3988505,655115.0516,3013916.248,4859479.805,-4082519.039
2024,8,6,0,4,0.999980271,-35.57835556,102.4540729,655056.5008,3010269.725,4864841.967,-4078743.514
2024,8,6,0,4,2.00001508,-35.54081437,102.5092408,654997.8846,3006619.745,4870198.544,-4074963.294
2024,8,6,0,4,3.000009656,-35.50324327,102.5643544,654939.2031,3002966.314,4875549.528,-4071178.383
2024,8,6,0,4,4.000004232,-35.46564234,102.6194138,654880.4565,2999309.434,4880894.914,-4067388.784
2024,8,6,0,4,4.999998808,-35.42801164,102.6744191,654821.6448,2995649.11,4886234.696,-4063594.502
2024,8,6,0,4,5.999993384,-35.39035124,102.7293702,654762.7681,2991985.346,4891568.867,-4059795.542
2024,8,6,0,4,6.99998796,-35.3526612,102.7842673,654703.8265,2988318.147,4896897.42,-4055991.908
2024,8,6,0,4,7.999982536,-35.31494158,102.8391105,654644.8202,2984647.516,4902220.35,-4052183.603
2024,8,6,0,4,9.000017345,-35.27719244,102.8938997,654585.7492,2980973.457,4907537.651,-4048370.633
2024,8,6,0,4,10.00001192,-35.23941386,102.9486353,654526.6137,2977295.976,4912849.315,-4044553.001
2024,8,6,0,4,11.0000065,-35.2016059,103.0033173,654467.4137,2973615.075,4918155.338,-4040730.712
2024,8,6,0,4,12.00000107,-35.16376862,103.0579457,654408.1494,2969930.759,4923455.712,-4036903.769
2024,8,6,0,4,12.99999565,-35.12590208,103.1125205,654348.8208,2966243.032,4928750.432,-4033072.179
2024,8,6,0,4,13.99999022,-35.08800635,103.167042,654289.4282,2962551.899,4934039.491,-4029235.943
2024,8,6,0,4,14.9999848,-35.05008149,103.2215101,654229.9715,2958857.363,4939322.883,-4025395.068
2024,8,6,0,4,16.00001961,-35.01212757,103.2759248,654170.4509,2955159.428,4944600.602,-4021549.557
2024,8,6,0,4,17.00001419,-34.97414464,103.3302865,654110.8664,2951458.1,4949872.641,-4017699.415
2024,8,6,0,4,18.00000876,-34.93613278,103.3845951,654051.2183,2947753.381,4955138.995,-4013844.645
2024,8,6,0,4,19.00000334,-34.89809204,103.4388508,653991.5066,2944045.277,4960399.657,-4009985.253
2024,8,6,0,4,19.99999791,-34.86002249,103.4930535,653931.7314,2940333.79,4965654.622,-4006121.242
2024,8,6,0,4,20.99999249,-34.82192418,103.5472034,653871.8928,2936618.927,4970903.882,-4002252.618
2024,8,6,0,4,21.99998707,-34.7837972,103.6013005,653811.9909,2932900.689,4976147.432,-3998379.383
2024,8,6,0,4,22.99998164,-34.74564159,103.6553451,653752.0258,2929179.083,4981385.265,-3994501.543
2024,8,6,0,4,24.00001645,-34.70745741,103.7093368,653691.9977,2925454.112,4986617.376,-3990619.102
2024,8,6,0,4,25.00001103,-34.66924474,103.7632763,653631.9066,2921725.78,4991843.759,-3986732.064
2024,8,6,0,4,26.0000056,-34.63100364,103.8171633,653571.7527,2917994.092,4997064.406,-3982840.434
2024,8,6,0,4,27.00000018,-34.59273416,103.8709981,653511.536,2914259.051,5002279.312,-3978944.216
2024,8,6,0,4,27.99999475,-34.55443636,103.9247806,653451.2567,2910520.662,5007488.472,-3975043.415
2024,8,6,0,4,28.99998933,-34.51611032,103.9785109,653390.9149,2906778.929,5012691.878,-3971138.034
2024,8,6,0,4,29.99998391,-34.47775609,104.0321893,653330.5106,2903033.856,5017889.525,-3967228.079
2024,8,6,0,4,31.00001872,-34.43937373,104.0858154,653270.044,2899285.448,5023081.406,-3963313.553
2024,8,6,0,4,32.00001329,-34.40096331,104.1393899,653209.5152,2895533.709,5028267.515,-3959394.461
2024,8,6,0,4,33.00000787,-34.36252488,104.1929125,653148.9243,2891778.643,5033447.847,-3955470.807
2024,8,6,0,4,34.00000244,-34.32405851,104.2463834,653088.2714,2888020.254,5038622.396,-3951542.596
2024,8,6,0,4,34.99999702,-34.28556426,104.2998027,653027.5566,2884258.546,5043791.154,-3947609.833
2024,8,6,0,4,35.9999916,-34.24704219,104.3531704,652966.78,2880493.524,5048954.116,-3943672.521
2024,8,6,0,4,36.99998617,-34.20849237,104.4064867,652905.9417,2876725.192,5054111.277,-3939730.665
2024,8,6,0,4,37.99998075,-34.16991484,104.4597516,652845.0419,2872953.554,5059262.629,-3935784.27
2024,8,6,0,4,39.00001556,-34.13130968,104.512965,652784.0807,2869178.615,5064408.168,-3931833.339
2024,8,6,0,4,40.00001013,-34.09267695,104.5661274,652723.058,2865400.378,5069547.886,-3927877.878
2024,8,6,0,4,41.00000471,-34.0540167,104.6192387,652661.9742,2861618.848,5074681.777,-3923917.891
2024,8,6,0,4,41.99999928,-34.01532899,104.6722989,652600.8292,2857834.03,5079809.837,-3919953.382
2024,8,6,0,4,42.99999386,-33.97661389,104.7253082,652539.6231,2854045.926,5084932.058,-3915984.356
2024,8,6,0,4,43.99998844,-33.93787146,104.7782667,652478.3562,2850254.543,5090048.435,-3912010.817
2024,8,6,0,4,44.99998301,-33.89910176,104.8311743,652417.0284,2846459.884,5095158.962,-3908032.769
2024,8,6,0,4,46.00001782,-33.86030484,104.8840311,652355.64,2842661.953,5100263.632,-3904050.218
2024,8,6,0,4,47.0000124,-33.82148076,104.9368374,652294.1909,2838860.755,5105362.44,-3900063.167
2024,8,6,0,4,48.00000697,-33.7826296,104.9895932,652232.6814,2835056.293,5110455.379,-3896071.622
2024,8,6,0,4,49.00000155,-33.7437514,105.0422986,652171.1115,2831248.573,5115542.444,-3892075.586
2024,8,6,0,4,49.99999613,-33.70484622,105.0949536,652109.4813,2827437.598,5120623.629,-3888075.064
2024,8,6,0,4,50.9999907,-33.66591413,105.1475584,652047.7909,2823623.373,5125698.927,-3884070.061
2024,8,6,0,4,51.99998528,-33.62695519,105.200113,651986.0405,2819805.902,5130768.333,-3880060.58
2024,8,6,0,4,53.00002009,-33.58796945,105.2526173,651924.2302,2815985.19,5135831.84,-3876046.628
2024,8,6,0,4,54.00001466,-33.54895697,105.3050718,651862.36,2812161.24,5140889.443,-3872028.207
2024,8,6,0,4,55.00000924,-33.50991781,105.3574763,651800.4301,2808334.057,5145941.136,-3868005.323
2024,8,6,0,4,56.00000381,-33.47085204,105.4098311,651738.4406,2804503.645,5150986.913,-3863977.98
2024,8,6,0,4,56.99999839,-33.4317597,105.462136,651676.3916,2800670.01,5156026.768,-3859946.183
2024,8,6,0,4,57.99999297,-33.39264087,105.5143913,651614.2832,2796833.154,5161060.694,-3855909.936
2024,8,6,0,4,58.99998754,-33.35349559,105.566597,651552.1155,2792993.082,5166088.687,-3851869.244
2024,8,6,0,4,59.99998212,-33.31432393,105.6187533,651489.8886,2789149.799,5171110.739,-3847824.111
2024,8,6,0,5,1.000016928,-33.27512594,105.6708599,651427.6027,2785303.31,5176126.846,-3843774.542
2024,8,6,0,5,2.000011504,-33.23590169,105.7229174,651365.2578,2781453.617,5181137.001,-3839720.541
2024,8,6,0,5,3.00000608,-33.19665123,105.7749256,651302.854,2777600.726,5186141.198,-3835662.114
2024,8,6,0,5,4.000000656,-33.15737461,105.8268847,651240.3915,2773744.641,5191139.431,-3831599.263
2024,8,6,0,5,4.999995232,-33.11807191,105.8787948,651177.8704,2769885.367,5196131.695,-3827531.995
2024,8,6,0,5,5.999989808,-33.07874316,105.9306558,651115.2908,2766022.907,5201117.984,-3823460.314
2024,8,6,0,5,6.999984384,-33.03938844,105.982468,651052.6527,2762157.267,5206098.291,-3819384.224
2024,8,6,0,5,8.000019193,-33.00000781,106.0342312,650989.9563,2758288.449,5211072.611,-3815303.73
2024,8,6,0,5,9.000013769,-32.9606013,106.0859458,650927.2018,2754416.46,5216040.938,-3811218.836
2024,8,6,0,5,10.00000834,-32.921169,106.1376118,650864.3892,2750541.303,5221003.266,-3807129.548
2024,8,6,0,5,11.00000292,-32.88171095,106.1892292,650801.5186,2746662.982,5225959.59,-3803035.869
2024,8,6,0,5,11.9999975,-32.8422272,106.2407982,650738.5901,2742781.503,5230909.903,-3798937.804
2024,8,6,0,5,12.99999207,-32.80271783,106.2923188,650675.6039,2738896.869,5235854.199,-3794835.358
2024,8,6,0,5,13.99998665,-32.76318288,106.3437911,650612.56,2735009.084,5240792.473,-3790728.536
2024,8,6,0,5,14.99998122,-32.72362241,106.3952152,650549.4586,2731118.154,5245724.719,-3786617.341
2024,8,6,0,5,16.00001603,-32.68403648,106.446591,650486.2998,2727224.082,5250650.931,-3782501.78
2024,8,6,0,5,17.00001061,-32.64442514,106.4979189,650423.0837,2723326.873,5255571.103,-3778381.856
2024,8,6,0,5,18.00000519,-32.60478845,106.5491989,650359.8104,2719426.532,5260485.23,-3774257.574
2024,8,6,0,5,18.99999976,-32.56512647,106.600431,650296.48,2715523.062,5265393.305,-3770128.938
2024,8,6,0,5,19.99999434,-32.52543926,106.6516154,650233.0926,2711616.468,5270295.324,-3765995.954
2024,8,6,0,5,20.99998891,-32.48572686,106.702752,650169.6484,2707706.755,5275191.279,-3761858.626
2024,8,6,0,5,21.99998349,-32.44598935,106.753841,650106.1474,2703793.927,5280081.165,-3757716.959
2024,8,6,0,5,23.0000183,-32.40622676,106.8048824,650042.5897,2699877.988,5284964.977,-3753570.957
2024,8,6,0,5,24.00001287,-32.36643916,106.8558765,649978.9755,2695958.943,5289842.708,-3749420.625
2024,8,6,0,5,25.00000745,-32.32662661,106.9068232,649915.3049,2692036.796,5294714.354,-3745265.967
2024,8,6,0,5,26.00000203,-32.28678916,106.9577227,649851.578,2688111.552,5299579.907,-3741106.989
2024,8,6,0,5,26.9999966,-32.24692686,107.0085749,649787.7949,2684183.215,5304439.363,-3736943.695
2024,8,6,0,5,27.99999118,-32.20703977,107.0593801,649723.9557,2680251.79,5309292.716,-3732776.089
2024,8,6,0,5,28.99998575,-32.16712796,107.1101383,649660.0605,2676317.28,5314139.959,-3728604.177
2024,8,6,0,5,29.99998033,-32.12719146,107.1608496,649596.1095,2672379.691,5318981.088,-3724427.964
2024,8,6,0,5,31.00001514,-32.08723034,107.2115138,649532.1026,2668439.027,5323816.096,-3720247.452
2024,8,6,0,5,32.00000972,-32.04724465,107.2621315,649468.0402,2664495.293,5328644.978,-3716062.649
2024,8,6,0,5,33.00000429,-32.00723445,107.3127025,649403.9222,2660548.492,5333467.728,-3711873.558
2024,8,6,0,5,33.99999887,-31.96719979,107.3632269,649339.7488,2656598.629,5338284.34,-3707680.183
2024,8,6,0,5,34.99999344,-31.92714073,107.4137049,649275.5201,2652645.709,5343094.809,-3703482.531
2024,8,6,0,5,35.99998802,-31.88705732,107.4641364,649211.2362,2648689.737,5347899.128,-3699280.605
2024,8,6,0,5,36.9999826,-31.84694962,107.5145216,649146.8972,2644730.716,5352697.293,-3695074.409
2024,8,6,0,5,38.0000174,-31.80681768,107.5648604,649082.5032,2640768.651,5357489.298,-3690863.95
2024,8,6,0,5,39.00001198,-31.76666155,107.6151532,649018.0544,2636803.547,5362275.136,-3686649.232
2024,8,6,0,5,40.00000656,-31.7264813,107.6653999,648953.5508,2632835.408,5367054.803,-3682430.259
2024,8,6,0,5,41.00000113,-31.68627696,107.7156007,648888.9926,2628864.238,5371828.292,-3678207.036
2024,8,6,0,5,41.99999571,-31.64604861,107.7657556,648824.3798,2624890.043,5376595.597,-3673979.568
2024,8,6,0,5,42.99999028,-31.60579629,107.8158646,648759.7127,2620912.826,5381356.715,-3669747.86
2024,8,6,0,5,43.99998486,-31.56552005,107.8659279,648694.9912,2616932.592,5386111.637,-3665511.916
2024,8,6,0,5,45.00001967,-31.52521995,107.9159455,648630.2155,2612949.346,5390860.36,-3661271.742
2024,8,6,0,5,46.00001425,-31.48489605,107.9659176,648565.3858,2608963.092,5395602.877,-3657027.341
2024,8,6,0,5,47.00000882,-31.44454839,108.0158443,648500.5021,2604973.835,5400339.183,-3652778.719
2024,8,6,0,5,48.0000034,-31.40417703,108.0657256,648435.5646,2600981.579,5405069.272,-3648525.881
2024,8,6,0,5,48.99999797,-31.36378202,108.1155615,648370.5733,2596986.328,5409793.138,-3644268.832
2024,8,6,0,5,49.99999255,-31.32336343,108.1653523,648305.5284,2592988.088,5414510.776,-3640007.575
2024,8,6,0,5,50.99998713,-31.28292129,108.215098,648240.4299,2588986.862,5419222.18,-3635742.117
2024,8,6,0,5,51.9999817,-31.24245566,108.2647986,648175.2781,2584982.656,5423927.346,-3631472.461
2024,8,6,0,5,53.00001651,-31.2019666,108.314454,648110.073,2580975.473,5428626.266,-3627198.613
2024,8,6,0,5,54.00001109,-31.16145416,108.3640648,648044.8147,2576965.319,5433318.936,-3622920.578
2024,8,6,0,5,55.00000566,-31.1209184,108.4136308,647979.5034,2572952.197,5438005.349,-3618638.359
2024,8,6,0,5,56.00000024,-31.08035935,108.4631521,647914.139,2568936.113,5442685.502,-3614351.963
2024,8,6,0,5,56.99999481,-31.03977708,108.5126287,647848.7219,2564917.07,5447359.387,-3610061.394
2024,8,6,0,5,57.99998939,-30.99917165,108.5620609,647783.252,2560895.074,5452026.999,-3605766.657
2024,8,6,0,5,58.99998397,-30.95854309,108.6114486,647717.7296,2556870.129,5456688.333,-3601467.757
2024,8,6,0,6,1.88E-05,-30.91789147,108.6607917,647652.1546,2552842.24,5461343.384,-3597164.697
2024,8,6,0,6,1.000013351,-30.87721683,108.7100908,647586.5272,2548811.411,5465992.145,-3592857.485
2024,8,6,0,6,2.000007927,-30.83651923,108.7593456,647520.8476,2544777.646,5470634.611,-3588546.123
2024,8,6,0,6,3.000002503,-30.79579873,108.8085564,647455.1158,2540740.951,5475270.777,-3584230.618
2024,8,6,0,6,3.999997079,-30.75505536,108.8577231,647389.332,2536701.33,5479900.637,-3579910.973
2024,8,6,0,6,4.999991655,-30.71428919,108.9068459,647323.4962,2532658.787,5484524.186,-3575587.195
2024,8,6,0,6,5.999986231,-30.67350026,108.9559248,647257.6086,2528613.327,5489141.418,-3571259.287
2024,8,6,0,6,6.999980807,-30.63268864,109.00496,647191.6693,2524564.954,5493752.328,-3566927.255
2024,8,6,0,6,8.000015616,-30.59185435,109.0539513,647125.6784,2520513.674,5498356.91,-3562591.103
2024,8,6,0,6,9.000010192,-30.55099747,109.1028992,647059.6361,2516459.49,5502955.159,-3558250.837
2024,8,6,0,6,10.00000477,-30.51011804,109.1518035,646993.5424,2512402.408,5507547.069,-3553906.461
2024,8,6,0,6,10.99999934,-30.46921612,109.2006645,646927.3974,2508342.431,5512132.635,-3549557.98
2024,8,6,0,6,11.99999392,-30.42829174,109.249482,646861.2013,2504279.566,5516711.851,-3545205.4
2024,8,6,0,6,12.9999885,-30.38734498,109.2982564,646794.9541,2500213.815,5521284.712,-3540848.724
2024,8,6,0,6,13.99998307,-30.34637586,109.3469875,646728.6561,2496145.184,5525851.212,-3536487.959
2024,8,6,0,6,15.00001788,-30.30538446,109.3956754,646662.3073,2492073.677,5530411.347,-3532123.108
2024,8,6,0,6,16.00001246,-30.2643708,109.4443205,646595.9078,2487999.3,5534965.11,-3527754.177
2024,8,6,0,6,17.00000703,-30.22333496,109.4929226,646529.4577,2483922.055,5539512.497,-3523381.171
2024,8,6,0,6,18.00000161,-30.18227698,109.5414819,646462.9571,2479841.949,5544053.501,-3519004.095
2024,8,6,0,6,18.99999619,-30.1411969,109.5899984,646396.4063,2475758.986,5548588.118,-3514622.953
2024,8,6,0,6,19.99999076,-30.10009478,109.6384723,646329.8052,2471673.171,5553116.342,-3510237.751
2024,8,6,0,6,20.99998534,-30.05897067,109.6869036,646263.154,2467584.507,5557638.167,-3505848.493
2024,8,6,0,6,21.99997991,-30.01782463,109.7352924,646196.4528,2463493,5562153.589,-3501455.185
2024,8,6,0,6,23.00001472,-29.97665669,109.7836385,646129.7017,2459398.654,5566662.601,-3497057.831
2024,8,6,0,6,24.0000093,-29.9354669,109.8319426,646062.9008,2455301.475,5571165.199,-3492656.437
2024,8,6,0,6,25.00000387,-29.89425533,109.8802043,645996.0503,2451201.466,5575661.377,-3488251.008
2024,8,6,0,6,25.99999845,-29.85302202,109.928424,645929.1503,2447098.632,5580151.13,-3483841.547
2024,8,6,0,6,26.99999303,-29.81176701,109.9766015,645862.2008,2442992.978,5584634.452,-3479428.062
2024,8,6,0,6,27.9999876,-29.77049037,110.024737,645795.2021,2438884.509,5589111.339,-3475010.555
2024,8,6,0,6,28.99998218,-29.72919213,110.0728306,645728.1541,2434773.229,5593581.784,-3470589.033
2024,8,6,0,6,30.00001699,-29.68787234,110.1208822,645661.057,2430659.143,5598045.782,-3466163.5
2024,8,6,0,6,31.00001156,-29.64653107,110.1688923,645593.911,2426542.255,5602503.329,-3461733.962
2024,8,6,0,6,32.00000614,-29.60516834,110.2168606,645526.7162,2422422.571,5606954.418,-3457300.423
2024,8,6,0,6,33.00000072,-29.56378423,110.2647874,645459.4726,2418300.094,5611399.045,-3452862.888
2024,8,6,0,6,33.99999529,-29.52237876,110.3126727,645392.1803,2414174.831,5615837.204,-3448421.363
2024,8,6,0,6,34.99998987,-29.480952,110.3605166,645324.8396,2410046.784,5620268.89,-3443975.853
2024,8,6,0,6,35.99998444,-29.43950399,110.4083192,645257.4505,2405915.959,5624694.098,-3439526.362
2024,8,6,0,6,37.00001925,-29.39803478,110.4560803,645190.0131,2401782.361,5629112.822,-3435072.895
2024,8,6,0,6,38.00001383,-29.35654442,110.5038005,645122.5275,2397645.994,5633525.057,-3430615.458
2024,8,6,0,6,39.0000084,-29.31503295,110.5514795,645054.9939,2393506.864,5637930.798,-3426154.055
2024,8,6,0,6,40.00000298,-29.27350043,110.5991176,644987.4124,2389364.974,5642330.039,-3421688.692
